mag_x (uT),mag_y (uT),mag_z (uT)
3.269686495760359435e+01,3.370644324182640265e-03,3.779950234379131047e+01
3.269287106494958550e+01,-9.153243548888695326e-05,3.779302933424016686e+01
3.269259014313043821e+01,-7.701662008073713317e-03,3.779791386304982836e+01
3.268851556679364734e+01,3.857307025626070199e-03,3.778794128514775252e+01
3.269914335621333379e+01,-6.993795124403616448e-03,3.780158418704682077e+01
3.268655807052994788e+01,-2.967322099050347019e-03,3.780052794502014990e+01
3.270579376505765623e+01,2.712186615339570207e-03,3.779734960076528694e+01
3.270578495454779500e+01,7.634060648370002457e-03,3.779154533820181427e+01
3.269786279931769002e+01,-9.049943322254731110e-03,3.779575242292123249e+01
3.269423228607900000e+01,-2.723014451162107837e-03,3.778532231015436338e+01
3.268419704359859423e+01,8.248291296415322235e-04,3.776783820189098151e+01
3.269040509127896144e+01,7.707547679164737826e-03,3.779305765513493753e+01
3.269770059823701303e+01,6.849281552094262700e-05,3.779286057992732850e+01
3.270067845915657756e+01,-6.252955146673847692e-03,3.779093395001438438e+01
3.268667276154676671e+01,-3.723912915031815738e-03,3.777541518367943496e+01
3.269744369138571471e+01,-1.034988247461870667e-02,3.779967723523079570e+01
3.269236765459772442e+01,-7.367274838314990387e-03,3.779744440971361996e+01
3.269899823444551146e+01,8.107230480336839740e-03,3.778335667053394786e+01
3.267762513377206091e+01,4.492421209335249570e-03,3.778313033524063513e+01
3.269453866163109979e+01,4.072903094806476151e-03,3.777527692548282090e+01
3.269380953506145460e+01,-2.262455994780716156e-03,3.777361342079085915e+01
3.267678394495656846e+01,2.026407379503748774e-02,3.778711094130937198e+01
3.268970725977734304e+01,-8.541636013077048145e-03,3.777753749983672549e+01
3.269665202513797198e+01,6.694644815034409349e-03,3.777989482104727159e+01
3.269842197671381712e+01,5.755153583043261939e-03,3.778267789552124611e+01
3.270997943871812197e+01,1.909100774521774787e-03,3.779323841661607730e+01
3.269604475894369244e+01,1.476859227607100686e-02,3.779946514600639063e+01
3.269834246108027997e+01,-1.303247665567297368e-02,3.776908996619904002e+01
3.268726251127383620e+01,2.883317453116471946e-02,3.779423886019920076e+01
3.269902287249286843e+01,-2.914263915241793214e-03,3.776361905583061684e+01
3.270614405677466152e+01,-2.237988796229970975e-02,3.779719988489340921e+01
3.268242615262384732e+01,6.849964049127433945e-03,3.779741496399160638e+01
3.267718440691096760e+01,1.618317620793486081e-02,3.779229423075049255e+01
3.268033733974447586e+01,7.997609540291487906e-03,3.778030403005951854e+01
3.268913364640977903e+01,1.167874279703211282e-02,3.779526384127115790e+01
3.269675291758112223e+01,1.123759830622187740e-02,3.777069851209557783e+01
3.266612863513604026e+01,2.224006285752954878e-03,3.778352799200421686e+01
3.267870342011001839e+01,-2.830431893905852557e-03,3.778144022263094826e+01
3.268936514728445530e+01,-3.403808773308363012e-03,3.779534458936987562e+01
3.269881031676595029e+01,-1.017002730181717357e-02,3.780438495185532588e+01
3.268922539614983691e+01,-9.543029356268472804e-03,3.777663141247910517e+01
3.269256693309938555e+01,-5.909038786194206229e-03,3.780188872981033654e+01
3.267873782084853929e+01,1.548779296976978206e-02,3.779314237684285160e+01
3.268883793074967059e+01,-1.288929741181107577e-02,3.779482907841750716e+01
3.267440080478119313e+01,-1.487306409829251309e-02,3.777953453190825428e+01
3.268383637410033060e+01,-1.416800536322970760e-02,3.778891263676877799e+01
3.270068323246882613e+01,-1.024665848428824196e-02,3.778495157209199817e+01
3.269464512425330582e+01,-7.313245580374994059e-03,3.780004350647435984e+01
3.270192888286358368e+01,-1.859848834722138732e-03,3.778528225400791030e+01
3.268482013892487714e+01,-9.468827720092472602e-03,3.779803030801544850e+01
3.270352188267511906e+01,-2.852333618838125465e-04,3.779655326278054872e+01
3.270221211243615045e+01,-7.666748466162280791e-03,3.779143693753692190e+01
3.268579256582831505e+01,1.539623385231938049e-02,3.778033580348039067e+01
3.268158337384976875e+01,4.054981770623297850e-03,3.776179646966384240e+01
3.270427086408782458e+01,1.139064892252497326e-03,3.778655121354992019e+01
3.270729046190578515e+01,3.772947720938141995e-04,3.777908401430103424e+01
3.269192163283383934e+01,4.654992971110023282e-03,3.778853240891562137e+01
3.268705671016973469e+01,-2.120129205937658530e-03,3.777595514816282218e+01
3.269027340973381257e+01,-1.147762054174646801e-02,3.778952337334730061e+01
3.268946169166324012e+01,1.479213280399265668e-02,3.777534759724343871e+01
3.268517565951896131e+01,-1.986122088517529652e-02,3.778677569430105621e+01
3.269244503977101601e+01,-1.034944570449590311e-02,3.778303656828541079e+01
3.269922525626352439e+01,-5.581297118334379442e-03,3.777802197882682833e+01
3.271031629523933759e+01,9.922235885591539073e-03,3.779680387081498338e+01
3.270508588763177471e+01,-1.760553625711150025e-02,3.778281567595233525e+01
3.270111542003157012e+01,-1.355667789829932343e-02,3.778459377665260632e+01
3.270106536502439809e+01,1.411762241929351335e-03,3.777490395349479257e+01
3.270295934758509304e+01,-4.314310770899176979e-03,3.778485316493459578e+01
3.269424220969816020e+01,-2.338868925694057715e-02,3.775924526023577954e+01
3.269235558721843660e+01,1.824721258809824595e-02,3.778475970587867039e+01
3.269156741669934974e+01,1.478103112968538572e-02,3.778950766038747133e+01
3.269712042395460116e+01,-5.194188093636613844e-03,3.778073112647847154e+01
3.269311757759145110e+01,-3.352993491307189235e-03,3.780113534323884039e+01
3.268983772318328818e+01,1.283063247720658308e-03,3.778976223344722030e+01
3.268577541794456209e+01,-1.422269875265120241e-02,3.777797828006763581e+01
3.268307985491912149e+01,4.610673664897933831e-04,3.779491051190882445e+01
3.269404173495055232e+01,7.430959219517780691e-03,3.779879816516352520e+01
3.268849051993328203e+01,1.119746775162820890e-03,3.778459103922529039e+01
3.270260712463757358e+01,1.479217857582869160e-02,3.780223790272798823e+01
3.267430799744362702e+01,-4.505422280431979100e-03,3.779728185221887315e+01
3.267616637792767875e+01,2.487202845241036700e-02,3.778860027724391557e+01
3.269260365437632743e+01,-6.954450014975891228e-03,3.778623489127078017e+01
3.269123936347525472e+01,-9.798688085572458684e-03,3.777524646402528674e+01
3.267907578190144591e+01,1.185127767464011495e-02,3.779186365962043936e+01
3.268425091524132142e+01,-4.010262088100002668e-03,3.777592007084956549e+01
3.269101152470394567e+01,2.078904495270263077e-03,3.778705818525872928e+01
3.269257197214185595e+01,1.144479534283675357e-03,3.778968203926138614e+01
3.268936968370157103e+01,3.693641776497171361e-03,3.777467056986986194e+01
3.269504334389792177e+01,9.742008328152423772e-04,3.778292394639767338e+01
3.269680485215573640e+01,-5.043655592189193702e-03,3.778501140740144848e+01
3.269083892261149771e+01,-2.705699989135027135e-03,3.778132756129692638e+01
3.268834869424319578e+01,-8.135385421555595305e-04,3.779441512332962816e+01
3.269094699732048781e+01,-1.252010588602199721e-02,3.779492208605594783e+01
3.269685891593584870e+01,-6.999096200832652381e-03,3.780947667795543765e+01
3.269645094283144005e+01,-7.995650351701283310e-04,3.779679322376002659e+01
3.268817638012093596e+01,9.105208021124206602e-03,3.779103875610772434e+01
3.267841551837592817e+01,-7.404829227788477892e-04,3.778592007222193416e+01
3.268972477639110963e+01,8.013061913080671977e-03,3.778042689083060424e+01
3.269412220421964577e+01,-9.628984918894951603e-03,3.780802659887253725e+01
3.268893584549852704e+01,1.349934311779946812e-03,3.777356443848103140e+01
3.269237435228875910e+01,4.758682004348976230e-03,3.777651962985822109e+01
3.269515611996182258e+01,-5.082393841859378369e-03,3.778914479796018355e+01
3.268290441743805275e+01,1.896738087042960106e-03,3.776992938358202423e+01
3.269401990073774300e+01,1.588282393632818937e-02,3.778451369753255307e+01
3.269074856376369809e+01,-6.783300253129180730e-03,3.777543624742883566e+01
3.271030795555893889e+01,-1.560988950023681383e-02,3.777219310745894632e+01
3.268987132140640739e+01,1.078715779784675775e-02,3.780596203790003784e+01
3.268817486911811443e+01,6.775497404070985989e-03,3.777688248578616736e+01
3.271158062723509374e+01,-1.414162573387688082e-03,3.777220585524500507e+01
3.267983431451204268e+01,4.569749324503076006e-03,3.780755262153036256e+01
3.270152854801997933e+01,-3.009668879700072835e-03,3.780465993439319305e+01
3.269405173692982203e+01,6.608249204354098814e-03,3.778303120818321759e+01
3.268988006280298464e+01,-1.430869103524523740e-02,3.779015071480001353e+01
3.268833338687630174e+01,6.890259790320045659e-03,3.778947394382563374e+01
3.268634264571232251e+01,9.409030802415745479e-04,3.777911666731582585e+01
3.269885353787024940e+01,1.851712036373508521e-02,3.777867334453409853e+01
3.269544854401109291e+01,5.773472791437517064e-03,3.777780531737193570e+01
3.269026725813485257e+01,-1.057824130491605546e-03,3.779200488122131674e+01
3.268727511329654334e+01,-1.457684265897894738e-02,3.778285808938738910e+01
3.268369687355789210e+01,1.011332277928317890e-02,3.778603253233220016e+01
3.268653345356905504e+01,-5.078563841422534426e-03,3.778529774504228556e+01
3.269160065370635948e+01,1.530557779870622519e-02,3.778158232908929648e+01
3.270097309791466245e+01,8.115868404425798446e-03,3.778549283178176665e+01
3.268672769489393914e+01,-1.027942323727990600e-03,3.778328711065061185e+01
3.269118593382564342e+01,8.398503243581177669e-03,3.778766617220657054e+01
3.267696781878624535e+01,1.341864743211375333e-02,3.779334295807805688e+01
3.269345192339677197e+01,-1.235402287009867983e-02,3.778923811157763879e+01
3.268328114286526187e+01,5.574815475479400102e-03,3.778994404246520844e+01
3.269377000208495332e+01,-1.806021349130619916e-03,3.777867727221055816e+01
3.269459240499591601e+01,-4.834281319017813203e-03,3.778374328432179396e+01
3.271710606403954102e+01,-3.168800456093956702e-03,3.778310947648473217e+01
3.269551581846379662e+01,-8.494708269849406612e-04,3.779198187790076702e+01
3.268762204815663353e+01,2.272004102549751020e-03,3.777817175977385489e+01
3.269563338351211002e+01,-4.294352933835378361e-03,3.780514066442750476e+01
3.267878371053108566e+01,5.391632930444566381e-03,3.778454351196204897e+01
3.269661320091228873e+01,-1.788285393236681850e-03,3.779268565917653433e+01
3.268612178081884423e+01,-2.361756525198372217e-02,3.777277821135768932e+01
3.268597112473895550e+01,1.746023217656385643e-02,3.778867381762011490e+01
3.268204779631965096e+01,-2.871822479151595140e-03,3.778852554051213275e+01
3.269702176812150896e+01,-8.860379396661536774e-03,3.777639623402238556e+01
3.269428922235844226e+01,-1.631426117329518727e-02,3.777643232223564240e+01
3.269022904598413248e+01,-1.121723169149333940e-02,3.778199178195125540e+01
3.268409215491495701e+01,6.976242516263895035e-03,3.779651705971325271e+01
3.269275970887263583e+01,1.907418330220265676e-02,3.777841990526535909e+01
3.270671343445539492e+01,1.555177386046987555e-02,3.778859693673405218e+01
3.269295241083137427e+01,-1.843877257922637300e-03,3.777659088008293509e+01
3.269249835682848726e+01,-8.188376940188290751e-03,3.777572270463649318e+01
3.270083409050955936e+01,4.977182444415612951e-03,3.778310108206306239e+01
3.268785154641732760e+01,-7.318458378328532906e-04,3.779323524980838300e+01
3.269482200463276911e+01,2.063493588182652508e-02,3.779340007989935657e+01
3.268976754640264915e+01,1.030203609666286053e-02,3.778913378089020370e+01
3.268607534727141939e+01,-5.322794132313563367e-03,3.776840423878573461e+01
3.269425454227211247e+01,3.251358325159750019e-03,3.779503688712415510e+01
3.267563475103824544e+01,4.206160918456500544e-03,3.778026403499234220e+01
3.270014892041998422e+01,4.418180133718147516e-03,3.777993021574143739e+01
3.268321319182909690e+01,-9.445205458003287993e-03,3.780022266713867651e+01
3.269180759179683093e+01,-9.019737837591485646e-03,3.778837254188512418e+01
3.267668509101733321e+01,-7.002842333743675499e-03,3.779484096405236926e+01
3.268903653383352292e+01,1.520064672592529422e-03,3.778095251080628003e+01
3.270965509834844909e+01,3.975577492735168743e-03,3.780628829321811679e+01
3.270257611846508183e+01,5.315641785883763954e-04,3.778696213643299018e+01
3.269578251569702587e+01,1.591913221241796073e-02,3.780340514864080603e+01
3.269245784107894082e+01,-1.843936434405584607e-02,3.779492048795868442e+01
3.270304926816279334e+01,-2.322045540808154521e-02,3.778761163688829328e+01
3.268826890778488092e+01,1.177895465678979910e-02,3.779837177280862903e+01
3.268102929410375168e+01,1.268194850856985134e-02,3.779321253674534375e+01
3.269024499785974314e+01,-1.793774022405400514e-02,3.781053209956269967e+01
3.268065248802142975e+01,-3.925996410953321025e-03,3.779837397689549050e+01
3.269329985685012474e+01,1.405737359186155257e-02,3.777803588933382883e+01
3.268817118202704819e+01,-6.008862125465162796e-03,3.779957584479161170e+01
3.268448610154187151e+01,1.002233163610593116e-03,3.780202789804210539e+01
3.269140456917420323e+01,-5.618588355187268367e-03,3.777756556197638815e+01
3.270056285167142818e+01,2.569075880481420503e-03,3.778468197318649402e+01
3.268874283649427781e+01,6.273147844726198463e-03,3.777685614175459250e+01
3.267404958589852271e+01,-4.708092058867361165e-03,3.779047170208988149e+01
3.270502887072287024e+01,-1.127695197427853535e-03,3.777765129594961735e+01
3.269689447564382334e+01,1.456070071180802852e-02,3.777231036007949427e+01
3.269295196922954005e+01,-2.355526858246175664e-03,3.777639665368611332e+01
3.267543831161399481e+01,-1.657812166764201234e-03,3.780231670084877749e+01
3.269462097505807918e+01,-1.282123439465149284e-02,3.778900864195261988e+01
3.269242311665216505e+01,-1.583626512691351049e-03,3.778454708332865408e+01
3.270263089102641629e+01,1.334628496317119724e-02,3.778543145591790875e+01
3.268510543983449423e+01,-9.323888493106153794e-03,3.778716541319797528e+01
3.270000976412389093e+01,-5.993775997134284661e-03,3.778078704143948841e+01
3.269273486620791402e+01,-1.101460802820736218e-02,3.778655738529587893e+01
3.267022693908811704e+01,1.134152049630286893e-03,3.779036228426494404e+01
3.268326117329701219e+01,-8.215246700463467444e-03,3.778413952335862547e+01
3.268726765179045657e+01,7.605327119597048678e-03,3.779084394256195623e+01
3.270580409433902247e+01,-1.750111105925047927e-02,3.777724174272489677e+01
3.269414863522675319e+01,-1.128024431128598791e-03,3.777435724536143624e+01
3.267882064654390462e+01,1.927407087111885492e-02,3.779999673573927765e+01
3.269174761909798121e+01,1.163752546633711402e-02,3.779185460691007847e+01
3.269250516621046643e+01,-1.038267520645443955e-02,3.777932356363133692e+01
3.270768758847416535e+01,1.040325993583898594e-02,3.781487989720017140e+01
3.269761891315644675e+01,-6.641959767787157000e-03,3.778962608466605388e+01
3.267357811506296628e+01,-1.177865325207060878e-03,3.778166636895653596e+01
3.268699934666289408e+01,6.332327872733184339e-04,3.779620043916264649e+01
3.267507964453940872e+01,-9.136496138260105648e-03,3.777890548739878795e+01
3.268375048391268223e+01,8.222557165963017764e-03,3.778755595935294309e+01
3.268891551115807204e+01,6.811439371444440172e-03,3.779648477700556697e+01
3.269199700123858321e+01,1.182306165456125345e-02,3.779200996226037290e+01
3.269567756017821125e+01,1.328302566475660085e-02,3.778435378869293260e+01
3.269002900845162429e+01,1.271212393291059478e-02,3.777765562323018145e+01
3.268743412006742943e+01,-1.957777220091156539e-02,3.778504255737347961e+01
3.268155773166007094e+01,6.484809703128742095e-04,3.777529174284067182e+01
3.268012852148486758e+01,-4.204413924503469166e-03,3.778716173710415660e+01
3.267675109469102068e+01,9.778770565881314894e-03,3.777593209278962405e+01
3.268850034207412136e+01,1.038237588656840300e-03,3.779162438057642959e+01
3.268291800998223806e+01,-3.154489718075934555e-03,3.777883024906066112e+01
3.270498825360102302e+01,-4.856648263267045185e-03,3.776803996237686079e+01
3.269504674126664412e+01,-1.085087552893773287e-03,3.779907847359142892e+01
3.269062289390316778e+01,-6.308823077515487814e-03,3.779533027916784249e+01
3.269462205437091740e+01,-2.819845379795603030e-03,3.778045795235654936e+01
3.269407281756837591e+01,7.197460702326717759e-03,3.780076721672406848e+01
