gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.952034036483975840e-03,-3.894398382574811024e-02,-6.129837966784069253e-02
3.891582565987612014e-03,7.413540496176155431e-03,3.122366228919111128e-02
-5.417664760426807447e-02,3.889769470973360871e-02,-2.017324268852382571e-02
4.880422798740258888e-02,1.234466173329003616e-02,5.727236220477507911e-02
-6.828972084210330543e-03,4.760958394330027516e-02,-7.080288914326515748e-02
-4.145140958822967486e-02,2.257642990381907022e-02,3.033756473914469599e-03
-2.171715991466929840e-02,4.750188832915414050e-02,4.338076220940651796e-03
3.444588309360734762e-02,2.354507850317331258e-02,-1.318388543409769811e-02
4.511199978890188117e-02,-5.567311177732106597e-02,6.192441770378787763e-02
-3.322352254639706487e-02,5.018999037043758021e-02,-3.094147692799860405e-02
-3.073508818398078962e-02,4.223956445882830202e-02,-6.020987584602252585e-02
2.505123623718638615e-02,-2.682113316411890644e-02,-2.624501815626890250e-02
2.837004055330622637e-02,-2.630531928288075416e-02,-1.636234189144626303e-02
5.660223668017058674e-02,4.348645896712452497e-02,-2.219836975718808211e-02
-4.162528113574646971e-02,9.409160924564397011e-03,-3.555509141147240176e-02
1.121850242122911581e-02,5.490564791686454969e-03,-1.000595445672743111e-01
3.963221580121732007e-02,4.885748050916607910e-02,4.893849471737136796e-03
-4.072153968058941920e-02,-1.330321248163126961e-03,-3.112420994764067417e-02
-8.717737297996761003e-02,2.847270277463575042e-02,-1.268165799794182514e-04
-3.367552842430233256e-02,4.961081986492257845e-02,-1.224445781969966951e-02
6.719469574598496697e-02,5.284630221351844376e-02,5.951207678603608053e-02
3.754012473472972955e-02,-6.290683590610237838e-03,-9.368859009299916954e-03
-4.918526763787580552e-02,5.171170908925624282e-02,4.357337804859534591e-02
-1.547282074345455831e-02,-6.104599841587810688e-02,2.002632419287851684e-03
-4.749381670607880773e-02,-4.339824176146112045e-02,1.877022816600299642e-03
1.176044014407851522e-02,-9.604300933335949836e-03,-1.517246868564558517e-02
-2.904763095133037001e-02,1.805384207048651643e-02,1.017438097536023656e-01
1.421682045395372684e-02,-4.863106680593199532e-02,4.313163931157364128e-02
4.250758368630945202e-04,-4.345693240518932327e-02,4.842606498792045161e-02
5.978697602176839820e-02,-4.185192161754550805e-02,1.419666294520830450e-02
-2.860411712246275183e-03,4.862506130909084040e-02,2.993638934683311506e-02
-3.724995820776040578e-02,3.515536240885754754e-02,7.634752816753544863e-04
1.734678699795908982e-02,-8.304062400006409495e-02,1.046131681614748989e-02
3.267240846093898837e-02,-9.351251268876166478e-02,-9.406188539445027932e-03
-3.408823543039851429e-03,-7.895261080214463489e-02,-3.567063638624277944e-02
-1.291813003761179204e-02,-3.517846228174300455e-02,5.286596380113630506e-02
-2.343829542393982904e-02,-2.776732215023735781e-02,-1.304284166331666668e-02
-3.926870088006990250e-02,2.019440339466092166e-02,-1.866289478472521468e-02
-2.704652898812321543e-03,-3.973114188625666982e-02,-4.509020454864791361e-02
3.538978557511236744e-02,3.021913791664779594e-02,1.951058866979592590e-02
-3.256561418747858788e-02,-4.251438733257328212e-02,1.937262604358222853e-02
5.468756567099612026e-03,1.518266363728730008e-02,3.460042411412285468e-02
2.320424959662600872e-02,-4.045930443304045047e-03,-5.996215379456909522e-02
-1.497154658051248928e-02,-4.098938967368390140e-03,-4.039249126142372553e-03
-3.072957887209953540e-02,3.084698979160362033e-03,3.959510743171806152e-02
-7.562156121698250522e-02,-2.133352325929784715e-02,-3.623765382235857174e-02
8.286470620507151510e-03,7.558101960789445628e-03,1.606787501107217716e-03
-4.410104950529326884e-02,2.187006526015707053e-02,-2.054776138894031171e-02
4.524384917330670497e-02,3.892976662907887686e-02,5.037458279644872229e-04
4.342701883036375471e-02,1.505261344203725669e-04,-1.165939184526391649e-05
3.194717066768752028e-02,1.333534667709201579e-02,-5.626387611706302853e-03
-2.427597759025314217e-02,3.426194833748354152e-02,-7.549459498670822201e-03
5.077946258781575878e-02,4.966583063409164833e-02,9.082352397098911179e-02
-7.688292717914885742e-03,2.323238726339365776e-02,5.939577682973230105e-02
4.517620574265710648e-02,-6.015792752577955524e-03,3.066645434292638445e-02
-1.496134992309763705e-02,-3.205361075969931361e-02,-5.005969237942850536e-02
2.512437903051250102e-02,-3.742794541947860182e-02,4.596755157054356611e-02
-2.322372468431839823e-02,-6.088201518200682394e-02,-5.380695552222319530e-03
-5.150962368326548330e-02,6.048466272717041570e-02,6.516936722344693345e-02
6.671914876622638446e-05,2.854458992584304675e-02,-3.601147586454377103e-02
4.988591757615134376e-02,3.833151373645319465e-03,-2.590190900880958835e-03
1.124463425375068874e-02,-1.129705192370164014e-02,-5.042153981072428071e-02
-8.748203222597721474e-04,2.413746506097643255e-02,5.475617466338573991e-03
1.122154501154471462e-01,1.185560420951475846e-02,8.877554978727227042e-03
7.331775944422838642e-02,-1.028351211976180624e-01,5.309249753075288847e-02
2.324970327777287071e-02,-2.828254386596271500e-02,1.600162229869573141e-02
-6.455148118571776839e-02,-2.289199002791616686e-02,-4.913798045329458714e-02
1.573617543996499307e-02,2.211761923867970603e-02,2.057227971147339643e-02
-2.192577077637322593e-03,-6.945081784463687236e-02,-9.322501199192883073e-03
1.392177338918120302e-02,-1.195224271736511877e-02,-8.228017004692066844e-03
5.239544132370271834e-02,4.154345386180857691e-02,3.162946830454695796e-02
4.602884099531663609e-02,1.466132012692419363e-02,-3.631098996334921475e-02
-5.887675706646058188e-02,3.124903379723407634e-02,5.340901801758331062e-03
-3.896768181543283638e-02,-1.131486939398784579e-03,9.181154096407514315e-03
-3.338983631621788434e-02,9.956982886086070475e-03,2.837149655117779108e-04
-5.223184763971398109e-02,1.037360629235148900e-02,-4.406489126167974224e-02
-3.905084107522012200e-03,-5.384297056456086722e-02,-7.023050496982152779e-03
1.077635788094497352e-02,3.160301413694808787e-03,-2.396558208595909664e-03
-2.547293744108813582e-03,2.144107827190561144e-02,-6.668725380752006660e-02
-1.915948689784672740e-02,2.836287174418259879e-02,3.617466773630950011e-02
3.783187217700018784e-02,2.438997558202240720e-02,-7.465624924717556565e-02
-1.282260017988073181e-02,1.091659584968506132e-02,2.902118749802603398e-02
5.008787579944209284e-02,-3.487960147150005741e-02,5.030170403558987396e-02
-1.078872086624885381e-02,-8.228279278540322206e-02,-2.394905662795532124e-03
4.701622826846752444e-03,-1.261183357824021203e-02,-3.212220411097321121e-02
3.223347169217911923e-03,-3.257761234529304301e-02,2.488216087353718135e-03
-3.486487649193720922e-02,-2.910266184059083841e-02,4.681235936682830862e-02
4.727030601799145360e-02,-7.894442595520618708e-03,-2.978213505317722429e-02
1.044215100305922739e-01,-6.237957955829512985e-02,-1.805483501701355201e-02
-9.870471446270089044e-02,-5.675932152399465469e-02,8.572164550296412777e-03
-3.063991719858864121e-02,2.583926553247548746e-02,9.008030299323723997e-03
1.054308921668602878e-02,-9.613524256156436368e-03,-8.411760359455318359e-02
3.619413373189058793e-03,1.737960682163520098e-03,-2.849597301635622623e-02
-5.117798244581572148e-02,-3.228878246646112171e-02,4.545887841916342736e-02
2.392438868431211521e-02,-2.395762740227630472e-02,-4.230759770259780866e-02
6.132547452485449628e-03,4.296332851227058908e-02,-1.416222779897971518e-02
3.131834416247395499e-03,-3.461904031494972972e-02,-1.321843694487057422e-02
3.279965235461228257e-02,4.166243710071200479e-02,9.608032379159249514e-02
-5.983666138946220486e-02,-1.677421292036399003e-02,-7.330546141432538708e-03
1.011383156976770614e-01,4.491731976573011542e-02,6.095281150249599184e-02
-2.420000601183413744e-02,2.648571829489762287e-05,-2.097962443157305040e-02
2.757122151099349701e-04,-4.125360237056937347e-04,5.767670867837961651e-02
2.353310370680894784e-02,-6.452361147570787048e-02,2.170874903164693448e-02
3.307868905101606777e-02,3.539519252877001282e-02,5.485330900807573046e-02
-1.203060422813773990e-02,4.266692109406841626e-02,-2.190788554736345511e-02
-6.048364346531649727e-02,5.762226634820651061e-02,-1.912491000381363188e-02
6.739077314777070296e-03,5.820175533635805337e-02,-1.535191119838459238e-03
-4.339047083280279243e-02,1.769818179511510256e-02,1.912827050956999661e-02
4.455996841238118317e-02,-9.625481504053399681e-03,-3.406763541410225138e-02
2.214584151202806522e-02,-1.930541017306730512e-03,1.436568217564226577e-02
-2.710174239743880914e-02,-1.753361131216607180e-02,-7.768360056925596724e-02
-2.196633456170282023e-02,-8.165582542722570059e-02,3.444356462597134710e-02
5.399176181950342268e-02,6.952831892612432174e-02,-5.088978676821340197e-02
8.362327706220213513e-03,3.326228151250076870e-02,-7.393010431645751467e-03
-3.562882011014083944e-02,-2.485146753465014222e-02,3.340215267804062110e-02
6.088733924808240050e-02,8.009141960507603145e-03,6.216738044292517695e-02
-1.313513607247941001e-02,-1.538152728648429363e-02,-6.371402476489645972e-02
-2.547650920600761162e-02,1.923064505505595653e-03,-3.926005510464086051e-02
6.451759750701702156e-02,-1.877609173903874856e-02,-2.117634448815954376e-02
-1.154180101631227875e-02,-1.747276630170438438e-02,-2.073493599603423374e-02
5.418798615038314826e-04,-1.681898120580337455e-02,-2.843194091602787785e-02
8.090941301416396114e-03,8.267275757350402371e-04,5.190716846010126617e-02
-3.076536656022554189e-02,4.424789627209616688e-02,-1.917242179723695206e-02
2.129526761011118693e-02,-3.064215050969173321e-02,-3.431791143647028308e-02
-6.956744547919162247e-03,1.686704549007947418e-02,1.631854099218871604e-02
2.594035670772060556e-02,-2.922234508130431424e-02,3.522631634855897392e-02
1.457737949594092343e-02,3.131250409497598336e-02,5.353486715372905193e-03
-1.990848108263400598e-02,-7.128282385141029853e-03,-1.581235895855830076e-02
-1.771415682317943954e-02,-5.761176141086514491e-02,6.191276289944680489e-02
-3.738009626562827786e-02,-2.447128289413712243e-02,7.944994571280765416e-02
2.530762726834688212e-02,-1.284375588055794264e-02,3.795299271782372891e-02
6.403144140731197032e-02,1.331881494135599489e-02,1.018498454070793785e-02
-5.722762592958954841e-02,-4.260566151786609329e-02,-2.909037208607253081e-02
-6.888671900214332622e-02,-3.025153409342436553e-02,-6.152446951096558932e-03
3.922575428500944816e-02,-2.114350239966533707e-02,-1.585251226101400124e-02
2.668399324058726499e-02,-4.803836485487933405e-03,-2.447454676500165904e-02
-6.736978094655854399e-02,-4.675059495627010425e-02,-3.305549875241078212e-02
1.645653480712856720e-02,-4.141296607765439577e-03,-6.669989960740976831e-02
3.143526530971817862e-02,-1.001052952818421229e-02,-7.152709911635661555e-02
-5.144411477995541361e-03,-1.814964279614240256e-03,-2.522889462158707519e-02
-2.805820867803255486e-02,-6.433163782570859579e-02,-1.391193763643135822e-02
1.437513303183378215e-02,1.726912361655480802e-02,-5.314708075216140887e-02
8.327874128687042660e-03,3.366097937751756208e-03,1.427667594586627415e-03
2.840316719606571921e-02,5.282774839460653571e-02,-1.650646596247236017e-02
-4.156539288993373049e-02,-4.494505281345860005e-03,1.357449204080826421e-01
-2.525480348473344364e-02,-6.187459818371489340e-02,-4.968556892468135172e-02
-3.582842859651159256e-02,2.002068226244217881e-03,2.195689729966994810e-02
2.300543305790754209e-02,6.103452641876903895e-02,3.843279591726051631e-02
-4.796641422317961777e-03,-1.260056068026209515e-02,-9.719399964859020899e-03
7.259200659085239885e-04,4.684889318964900046e-02,-1.144732421130009448e-01
-4.050821095204519551e-02,7.301111109755621664e-02,2.830064817662784199e-02
-3.010363279252006516e-02,1.516641906969257853e-02,-4.780383312984409772e-02
3.703285211363690349e-02,6.570338665553135393e-02,2.560675919151075841e-02
6.529100705054467768e-02,5.683307473910374080e-02,-3.256867754433554613e-02
-2.851706848355258991e-02,-1.786263694339226479e-02,-2.828867955409588783e-02
2.099337652164517953e-02,7.503660517961439035e-04,8.146808657079612770e-02
3.748939451030052026e-03,1.852570408901344640e-02,4.279120825332342892e-02
-7.257902686121558760e-04,4.710497179879743340e-02,2.430681712606212741e-02
3.597746556936871898e-02,3.197839433757723032e-02,-2.431898530909901157e-02
3.036053992714047786e-02,6.624355757972698322e-02,-1.558927603480033536e-02
-9.600902549167863662e-03,-1.352125847387473413e-02,-6.315828709146610251e-03
-5.378646050009000534e-02,-3.483880157249907850e-02,1.635325492190946306e-02
7.700166309132491782e-02,-5.721797583217481942e-02,-2.662903399152212122e-02
2.815908609466357890e-02,2.304415295082460138e-02,1.541291748139041705e-02
-1.363177118545295420e-02,1.646640613361068442e-02,3.539608184146410957e-02
-1.745010562826590853e-02,5.249663749351042574e-02,-4.402075028293447878e-02
-1.393148498230419030e-02,5.561528648889764448e-02,-9.743085710897854759e-03
4.145524825261220209e-02,-3.465179778965263302e-02,5.495689938593627255e-02
1.313838928837345564e-02,2.256772019933316054e-02,6.487517094089876452e-03
-4.220887326876657242e-02,-1.031317285806100381e-01,-7.703526603627992853e-02
-4.274140550829713670e-02,-4.495233991305670751e-02,-1.490505506242816372e-02
5.235316268650581223e-03,-2.813161894802605409e-02,3.833615013570356583e-02
3.070257121013715909e-02,1.519026213050521379e-02,1.096194776051516960e-02
-4.027738035777540804e-02,-4.476182551754219474e-02,-1.031966210087215986e-02
1.215275578739190114e-02,1.201757767418471998e-02,3.643838870732817731e-02
-8.408212445747711983e-02,1.232477002725909238e-01,-3.916754183885481910e-02
4.079116370726319774e-02,3.302370775132328767e-02,-1.580055840280308183e-02
-9.642922318906770734e-03,-3.434024414737088526e-02,2.298704225016957522e-02
-1.826910279652389779e-02,8.792403572178406068e-02,-2.940926770428335668e-02
-8.420525840098511128e-02,-4.843399051152658119e-02,2.279855384196163154e-02
4.598405807678458690e-02,-3.782565510283854987e-02,1.097090408015457264e-01
-1.377255444149238228e-01,4.466622307688417233e-03,7.161958923102040853e-02
-3.662268876165796633e-02,-2.711557462868216875e-02,1.809586720500466414e-02
-1.800083882358648191e-02,9.503970247874270194e-02,-5.038364864375642930e-04
3.736231945933450073e-03,3.347531858076574496e-02,-9.048562894327458889e-03
2.222706793366267721e-03,2.271128593020266262e-02,1.170069851691090193e-02
-6.087667239555800969e-02,6.464318753814534378e-03,-1.653950209705544808e-02
4.348761315794233417e-02,-2.280722198670947706e-02,5.673925671620709370e-03
-1.056401673332673687e-02,-8.412924287707530119e-03,3.762186805520339322e-02
-1.519729806767160241e-02,-1.949982627524602177e-02,-1.254229265701480196e-02
2.641218272689351346e-02,-1.015836128439906866e-01,4.435911674040991272e-03
3.904525516759257964e-02,1.804922059720783303e-02,5.959736416296781275e-02
9.040525719042109831e-02,9.300774929837928029e-02,9.693599252730905613e-02
3.391896010329940175e-02,-5.527014639913886695e-02,-2.130951278039827559e-03
-2.989475793118919270e-02,-2.635809044820872082e-02,1.464867974318315690e-02
2.825621794657732708e-02,-3.988575282644877401e-02,-3.835012040541371098e-02
-1.817193344005541347e-02,-9.390448214804010540e-02,5.852660964905758573e-02
-3.460387516641912076e-02,3.986401001498461605e-02,8.619228475996530692e-02
-7.632553898543914007e-03,8.837613290114422482e-02,-2.821812042008852578e-02
-2.623684595035812028e-02,-1.286023463456874641e-02,3.694538883741216306e-02
9.585422615502061337e-04,-4.774310288595966928e-02,-2.670740729856778406e-02
-4.571304107963521102e-02,-2.755964497256719117e-02,4.279099221413992793e-02
-2.234007901658727896e-02,2.225248342099856239e-02,-7.509396078043245604e-02
-6.154578523487040653e-02,-4.671687976444784118e-02,-3.514063887446800677e-02
7.877234134501096344e-03,-1.531863617056426589e-02,1.610684886539177907e-02
-3.652218520347508615e-03,-1.760900805995141774e-02,5.648376517826617788e-02
-8.775608450690031148e-03,-8.250428329013908754e-03,-1.107665441350922167e-02
2.992551660016595089e-02,-2.563496312273571762e-02,-6.701588456300679175e-02
6.386732127588992322e-04,-5.227384860140360523e-02,-4.960435366982034883e-02
2.597510444940788130e-02,-4.875721669376918699e-02,-3.424778943427364553e-02
7.386437915158482193e-02,3.365610873637069067e-02,-1.064357490556753494e-01
7.348756673321635291e-02,1.481468592292697374e-02,1.626869127091346706e-02
3.343519093026760952e-02,1.418150081101823314e-02,3.881038181570337087e-02
3.145925852394330230e-02,1.763885232683885156e-03,7.430545807601680874e-02
-4.234058970153877118e-03,-5.569250231999736678e-03,-2.319782359141000713e-02
8.811513426329416199e-02,-2.022628562742824834e-02,-5.652389213749061531e-02
-3.713581787480443874e-02,3.079808365543516835e-02,6.254519938467711926e-02
6.888744053144438273e-02,3.085586765026662737e-02,1.191301679073556719e-01
-9.374652543142276973e-02,1.265625257243603065e-02,3.423658900260306143e-02
-5.980612914412506559e-02,6.791233153663027433e-02,-2.320253226917991241e-02
5.193911808169149324e-02,-1.080585448954622142e-02,-6.695416260459453959e-04
