accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.345464541772384975e-03,-2.277988033006332364e-03,-8.792533571867767961e+00
-6.105451058353928047e-03,3.380110486039914885e-03,-8.799727971102798918e+00
-4.674937078944661241e-03,-5.925297869396531705e-03,-8.788161793467526905e+00
-7.293035759690907199e-03,-5.083701873754169209e-03,-8.791656670396561069e+00
-8.999872078913966414e-03,1.230055048586362922e-02,-8.811693325405595800e+00
-3.750169416856097629e-03,-4.649630183986635905e-03,-8.802674237106591804e+00
2.976982654436463767e-03,1.433112507835009996e-03,-8.796247739683604294e+00
7.531158721148581425e-03,1.689759375771432513e-03,-8.790015318634665675e+00
1.494607212262975653e-03,5.149083235918496156e-03,-8.799309983715353667e+00
-4.548936362191875402e-03,-8.175618177266042938e-03,-8.791935383573624918e+00
-4.866063086030884138e-03,-7.370452804909408649e-03,-8.799037104083256011e+00
-6.102963340632655206e-04,6.612351721210634435e-03,-8.798071092562025797e+00
2.511647994495357257e-03,2.002724251516500333e-03,-8.775835854124219182e+00
-1.091635979842819166e-03,-1.953779269340024782e-03,-8.793331515134862997e+00
-4.111552026310314259e-03,-9.059271953220482398e-03,-8.793133924593556472e+00
-4.460257308669480190e-03,-4.457868471697885859e-03,-8.793249727913254432e+00
1.888814758303982485e-03,-6.450740844583388416e-03,-8.799062261715013378e+00
6.417957286244466673e-03,6.864999071349503663e-03,-8.787387158599708314e+00
1.060074364161248464e-02,7.352466245961707808e-03,-8.785108261649959616e+00
-1.720442650087088306e-03,1.006473673686524364e-02,-8.786518586834548117e+00
1.606237453422761628e-04,-5.338866078669892053e-03,-8.792995880712442869e+00
3.223102516854826991e-03,2.569415927586594147e-03,-8.798242558785608125e+00
7.214975922963460641e-04,-4.008415663385447684e-03,-8.793327123902564324e+00
5.276283691769003727e-03,-5.219525570163358399e-03,-8.799854304332386690e+00
2.941931376464398777e-03,8.334821543340668534e-03,-8.809380142035767136e+00
-4.956426801170895138e-03,2.300037803303007881e-03,-8.791458781759216023e+00
7.622408409854798325e-03,-9.852423143789455079e-04,-8.794542140044329770e+00
-1.051871681499269790e-03,4.655974566315347705e-04,-8.795037394030149613e+00
1.073397125971375585e-02,-2.646651910017452751e-03,-8.796230275626125916e+00
-2.525414389999384480e-03,-5.891727257106875101e-03,-8.791918256865763226e+00
-4.149603021899457914e-03,5.009976742275277454e-04,-8.793161646017843225e+00
-4.172999694662832834e-04,1.197319029260853146e-03,-8.791633624363775823e+00
2.080747461786207342e-03,-6.567004563682887243e-03,-8.800623312761240769e+00
1.329620391343696922e-03,3.000661874310988145e-03,-8.797747582187479765e+00
-3.607432630149294984e-03,-5.075210258791468428e-04,-8.792973732299689260e+00
4.789748119008367753e-04,4.883463429800053400e-03,-8.792593580396140140e+00
1.262021955231967633e-03,-2.569791072162417190e-03,-8.796521050414598974e+00
-9.806095951109658829e-03,1.011846607189200017e-03,-8.792165535400229714e+00
-1.983464110472270975e-03,3.291266403540388762e-03,-8.796412477645780825e+00
-6.929730192721409408e-03,-1.240977596976338901e-02,-8.797613807743692504e+00
7.895203031899526800e-04,1.601114407163875151e-03,-8.790580341795260821e+00
-2.997633804628348306e-03,-7.795482253566655799e-03,-8.799293970308781354e+00
6.764111719465082731e-03,-4.283460614405573512e-03,-8.800421056684662346e+00
6.851638856793637947e-03,-2.808216418953747660e-03,-8.793449235644166251e+00
-1.093375895164280971e-02,-5.166647075528271044e-04,-8.804434303134263118e+00
1.815072501180064937e-03,-4.054226710574814450e-03,-8.796586308991182435e+00
3.416995137712112909e-03,2.777189653166171977e-03,-8.788791668948956470e+00
1.779363057110994704e-03,4.387898645233860584e-03,-8.790522516321823687e+00
-2.647128006403536016e-03,-7.027269856114819711e-03,-8.793462271887914738e+00
3.489826203353529237e-04,-2.604752636460023248e-03,-8.791982511891099250e+00
5.381298730551081723e-04,9.684690371852299959e-03,-8.794705035045854657e+00
-2.233101316541617493e-03,6.932760198849385359e-03,-8.789785428280199042e+00
4.991370872171303243e-03,-9.066113969692488408e-03,-8.791583107262958663e+00
-4.167505786981551708e-04,1.344799845612393947e-03,-8.789051836354461855e+00
2.518991725703240928e-03,5.885236836434925949e-04,-8.795751635557419235e+00
-1.065278983726524603e-02,-7.382428009650604007e-04,-8.796937132610819887e+00
4.597315542606015062e-03,1.516279495889232345e-02,-8.789413879747089098e+00
-1.974742405499961984e-03,-2.710736956398816094e-03,-8.785647297000064526e+00
6.390156856252831793e-03,-2.374908842297085605e-03,-8.796143337843039589e+00
-3.758075388862053279e-03,-1.713549001319485295e-03,-8.789328073760723115e+00
-5.899587293231261728e-03,5.356234417836023241e-03,-8.798711014404283048e+00
6.164251081281589030e-03,-4.614011712909696881e-03,-8.791477769522094476e+00
7.156885332747648862e-03,-6.269252700645297320e-04,-8.792116510891071712e+00
-6.123250525971225995e-03,-3.527933129104980853e-04,-8.785449749280751064e+00
2.126947493048033083e-03,-4.861775596001893926e-04,-8.789652843452897102e+00
-3.760551408393349518e-03,-4.452985234827653432e-03,-8.800681538286552197e+00
-5.859659825261059711e-03,-1.181377788819301493e-02,-8.799398364432112984e+00
-5.737780125117234765e-03,-2.313491063137717695e-03,-8.800753063724734204e+00
-5.139967608223198754e-05,2.526897789542912123e-03,-8.793136165597486453e+00
-2.072380700048189091e-03,-3.747460033320132444e-03,-8.792996977888565269e+00
4.178088705045490681e-03,3.120447922975964471e-03,-8.789065119297946538e+00
-7.856991281710398733e-03,-5.493820774910042337e-03,-8.793814683646674624e+00
3.097984159980939328e-03,-4.300850142356646595e-03,-8.794808227444388393e+00
-2.225935207427783783e-03,-1.424121444069519201e-03,-8.797502923863934399e+00
-2.334256705864070150e-03,-3.775813946244062748e-04,-8.793133516415107209e+00
1.393290070794605791e-03,-3.572089121221810014e-03,-8.801639889508477310e+00
-2.379462635500691290e-03,2.027083933182361516e-03,-8.785498896145693237e+00
-2.481225922889289826e-03,-9.390648466731599253e-03,-8.795900392952999525e+00
-2.969217876635651347e-03,2.330695358766687614e-03,-8.795253748333754729e+00
-1.151378948989134447e-02,-4.874616568220983305e-03,-8.794881716739869404e+00
-5.505247994035178177e-04,1.668500790610898642e-03,-8.799261088918035156e+00
-4.063298160264527253e-03,1.630379525896619272e-05,-8.791940676759519846e+00
-4.920555241779760343e-03,4.077139252800861431e-03,-8.790063003482961435e+00
-1.071759622349668147e-03,-6.612780870446956227e-04,-8.796184418371382208e+00
2.288664700676431088e-03,1.468754768743570820e-03,-8.795981217240496974e+00
-1.551625683232095518e-03,1.740569309915252286e-03,-8.805259070038063740e+00
-9.222103087776182748e-03,-5.665612831974672740e-03,-8.790935059993996603e+00
8.424410289092924744e-04,-5.587155076154915606e-03,-8.793458976218991197e+00
-3.009474153517012734e-03,5.445270477078704985e-03,-8.795058565704271913e+00
-2.667168284195409970e-03,-6.240134211542657135e-03,-8.789223762270577112e+00
-5.488036387840190041e-04,9.094079387996165933e-04,-8.800569049118454501e+00
6.437994697605821251e-04,4.501676655668119219e-03,-8.800202916466684400e+00
4.447476098013485903e-03,-3.697588245651512937e-03,-8.792015097911974664e+00
-5.677300267943981814e-03,7.292118153668598023e-03,-8.799448312398419958e+00
5.772263671516073133e-04,2.020969347434385145e-03,-8.795278589409482706e+00
2.383676266892557905e-04,-3.423778905098886615e-03,-8.791457337467122102e+00
4.299528463971029509e-03,4.184432009895265136e-04,-8.800559773636802419e+00
-8.745563115237135841e-04,-1.186845959007157064e-03,-8.798078397281100749e+00
-5.944954379382997797e-03,2.421953537344091224e-03,-8.789891987535574103e+00
2.453745079358362127e-03,3.006965785760151505e-04,-8.799444622968595198e+00
-4.912440258632621952e-03,3.418736453886801752e-03,-8.797846025320747998e+00
4.953215632433648381e-03,-4.728708606402511408e-03,-8.799970021631994044e+00
-3.680627433799465217e-03,-4.254965775760358605e-04,-8.801071525421891195e+00
-3.544501754851835909e-04,4.040591402679416348e-03,-8.794303175898370739e+00
-6.436463383749564150e-03,9.323047178738464238e-03,-8.796152349073375731e+00
3.280689530516263126e-03,-4.304388807794573557e-03,-8.797281875824168651e+00
2.335359304212138078e-03,6.545210441142824617e-04,-8.796411900721549770e+00
-3.800772260200561622e-03,2.107233281077191059e-03,-8.786056420520464982e+00
7.901756904547136209e-03,-5.474720433240316646e-03,-8.800378172349354600e+00
-1.738046577668531534e-03,-1.741932103335445741e-03,-8.802463196631736153e+00
3.447294043286618700e-03,2.661394765842908273e-03,-8.799622492276297336e+00
1.968219104701881064e-03,4.469183025658995598e-03,-8.795028050736329206e+00
3.578538778692315521e-03,-2.128301879332267568e-03,-8.790898638545760591e+00
6.955349551951633480e-04,-2.580438215337768886e-03,-8.793416446551125532e+00
1.392584477896312029e-03,-2.821811139622157176e-03,-8.795694482076978460e+00
-3.522858769553625490e-03,-6.852443034639416064e-03,-8.782896316760275823e+00
3.048693069667500824e-03,9.767754244258684479e-03,-8.799857645902520176e+00
-3.458210004225553908e-04,-4.874468782569359865e-03,-8.797865505628733374e+00
3.032161274034785980e-03,-4.220641165258632102e-03,-8.799055216219089814e+00
8.739721386008297149e-03,-2.509646640004450403e-03,-8.786516674775743496e+00
6.697953433666524979e-03,1.327145046667799406e-04,-8.789807342045328653e+00
3.171877056354996654e-03,-4.000320866574661773e-03,-8.796714868488409778e+00
-3.365576759094999863e-03,6.427880308594965085e-03,-8.797854234918812466e+00
6.504990840977937887e-03,1.497280304163983974e-05,-8.794813498850462707e+00
9.780856091701828955e-04,4.653308449601543592e-03,-8.787729398471284981e+00
-9.464866856838779130e-04,-1.309778859128228785e-03,-8.788467663458584767e+00
-5.577283631450514860e-03,-5.140907910415855667e-03,-8.797180348797699168e+00
2.967404138855925331e-03,6.938224845990494452e-03,-8.794579427294102913e+00
-7.941895567792175287e-03,8.177438327124200755e-04,-8.788067623237251880e+00
1.376877206206353300e-03,3.338244423089455808e-04,-8.798986661565230349e+00
3.991101599094522626e-05,1.180003000216251277e-02,-8.804331770947156244e+00
-2.570212256199091126e-03,6.224372014103844546e-03,-8.795118878790709971e+00
8.893192455171649354e-04,-4.879215351314559156e-03,-8.803098499552914902e+00
-1.098000586678638197e-03,2.537117199171961667e-04,-8.796725673355153319e+00
4.753793669547481775e-03,5.128791665013227377e-03,-8.792526058429395164e+00
3.796916037313682098e-04,4.856147433765090472e-04,-8.791061417233693831e+00
-6.619894673551137906e-03,3.065833724132308383e-03,-8.796272096173677113e+00
2.853730422172637195e-03,-8.176700753607407668e-03,-8.793626337106342561e+00
2.672654751725246722e-03,3.133476416522596852e-03,-8.787955966185078793e+00
-1.187760330208897930e-03,-1.205621348135869561e-03,-8.799591880261449006e+00
-1.449580586345754294e-03,2.036507285096668613e-04,-8.794216555610576691e+00
4.393990238938491242e-04,4.453778680609360788e-03,-8.792964949279303610e+00
4.429636162659922674e-03,-6.845738070516091747e-03,-8.798798621065829551e+00
-1.188697803385676058e-02,-1.658209949663459531e-03,-8.800627040299726644e+00
6.980428506864214989e-03,7.112639651626955981e-04,-8.793096581136826018e+00
4.124535786743937713e-03,1.278203034345082312e-02,-8.792314553417408973e+00
-9.151736314982079207e-03,-7.561958103084797994e-04,-8.793255931990902496e+00
2.055472116329600874e-04,1.997751074104420384e-03,-8.792315980188313063e+00
-6.749162526108820961e-03,2.298816978687434447e-03,-8.796984513160316155e+00
3.501106199895005419e-04,1.786197019386418904e-03,-8.795383768571040761e+00
7.638987182499305459e-03,8.647329719141454108e-04,-8.793923211677958207e+00
1.822606229523228980e-04,-2.001512823069378708e-03,-8.792597115379887640e+00
-1.764187919872513407e-03,-2.887105860298636202e-03,-8.793542373251669986e+00
-8.295288253472719864e-03,1.082901672093807303e-03,-8.795442997639584704e+00
1.057300241684278053e-02,6.237510691330560436e-03,-8.794035443211482672e+00
2.968738393545605238e-03,-4.044692586582750485e-04,-8.791903437708855407e+00
8.189997878364446357e-03,-6.925571738094200500e-03,-8.800432017290182429e+00
4.712191818465249690e-03,1.514577600252268704e-03,-8.787737141338146429e+00
1.737115616906611095e-03,-5.423408053867771576e-03,-8.804047707301606351e+00
3.863219617164986852e-03,-1.836725865093189131e-03,-8.795728793554602021e+00
5.457857035912056301e-03,9.707863127336492648e-03,-8.799861877061346149e+00
7.897854433589578246e-04,6.218885338251124977e-04,-8.793097238054329523e+00
-8.912647170320005599e-03,-3.426711273344760274e-03,-8.802958682224995002e+00
-3.912364627425056127e-03,4.448426395442989234e-03,-8.784046428967926090e+00
2.109564136789607877e-04,3.043429442463795043e-03,-8.808737696632075398e+00
-3.537173835357481765e-03,6.176646204149905360e-03,-8.802924948860558985e+00
-2.999606321506688173e-03,6.085704962016544491e-03,-8.789943365879810955e+00
7.988415199274971970e-03,7.659024821331151048e-03,-8.792608878558848318e+00
-1.193950345679698237e-03,3.345947624718997176e-03,-8.795932899664485660e+00
7.794135591285391088e-03,2.525062085660632351e-04,-8.790464862846521399e+00
1.613060411817948160e-03,-1.487794201091058484e-03,-8.796536528159338175e+00
-8.421002078892879557e-04,-5.292910740693071610e-03,-8.796631018443006766e+00
-1.090743454299201694e-03,-3.063339464858068806e-04,-8.791097185065476438e+00
-3.276339640844013346e-03,1.925510018637411019e-04,-8.795358316608156812e+00
2.462512544969448075e-03,4.669840246515341749e-03,-8.795276068904854583e+00
-1.674016750304847725e-03,-2.504944604158687322e-03,-8.804643817603995615e+00
8.916868175516824702e-03,2.889757313523021089e-03,-8.792889688998670294e+00
-3.527302988348556163e-03,-4.598301157235220454e-03,-8.784787249878089455e+00
-2.980815723242892599e-03,1.534589754391908365e-03,-8.806075122780773867e+00
-5.412894957808677548e-03,-8.499722329775704494e-04,-8.798586751054191524e+00
-2.841459528740941827e-03,-7.394612118404550113e-03,-8.793003906259475144e+00
2.080260306116348261e-04,-8.549017059006293676e-03,-8.790903068214776184e+00
-5.354640689911750046e-03,-3.337285233577016400e-03,-8.799439338491261253e+00
-3.818940900135153749e-03,4.027670421638348164e-04,-8.797631527214399227e+00
-5.432939895568950073e-03,5.252271894185120242e-03,-8.793048399083405187e+00
1.851234062188489597e-03,-1.296903862160352734e-03,-8.792497873446658119e+00
-3.212318818323570396e-03,6.329416301214976608e-04,-8.801015055221361294e+00
4.334364097088616607e-04,3.763047828009228289e-03,-8.801868512961499746e+00
-1.198288272145333309e-02,2.597962937393404319e-03,-8.789303528958049228e+00
-1.040317137435082563e-02,-8.011679917911067967e-04,-8.805383445638772955e+00
-5.841129261755294115e-03,7.127854894528927801e-03,-8.790851225590548879e+00
-2.161207923863237707e-03,-1.812239053436833945e-03,-8.787075617434876307e+00
-1.473144455332800343e-03,-1.057404211794843452e-02,-8.789129038340908195e+00
5.713899904038118385e-03,3.589616939151954022e-03,-8.785654732660546529e+00
5.162581288876781291e-03,-1.282828034099165295e-03,-8.792601776100250177e+00
1.294453629226572202e-03,-6.345539395213041847e-03,-8.797100975535602885e+00
-7.335046315409017928e-03,-2.509434742969947341e-03,-8.794361603886525103e+00
8.588141493377693175e-04,4.220349861033133657e-03,-8.789049307678528322e+00
7.377973905626476064e-03,-2.756376040517073255e-03,-8.788882996166602624e+00
1.302890196348702179e-03,-3.268094349350500818e-03,-8.798043489114462545e+00
-3.297151831594259501e-03,1.853175719976423406e-03,-8.789132482196848173e+00
-6.183249486447942728e-03,1.599313372294645236e-02,-8.794284371728743110e+00
-3.256361788777787595e-03,-8.358690381332930727e-03,-8.803901965547442643e+00
-3.269470898132590016e-03,-8.201015513933922196e-03,-8.798400809586153670e+00
-9.155120243651435064e-03,2.125857907327020468e-03,-8.790197139902399925e+00
6.807893753066549848e-03,-5.480194529793082532e-03,-8.793146228987927415e+00
1.119764336058375661e-03,-3.708612572424994144e-03,-8.797659428773728862e+00
1.251336732775808159e-03,8.222666715638447810e-03,-8.792712336157883612e+00
8.278463676861260410e-04,3.118241640843149708e-03,-8.797455153769018210e+00
2.574118677857588876e-03,-6.670258557588176675e-04,-8.792511828920229533e+00
9.765290443283348651e-03,-2.946605699315581932e-05,-8.789863573778220029e+00
7.747314422642168595e-03,-1.963208351880518353e-03,-8.798055492787517196e+00
4.133870276700184893e-03,1.020925734880860462e-02,-8.797752650949533404e+00
-5.853899796049502439e-03,2.218449756156923042e-03,-8.786493895376416674e+00
-2.201822134957508691e-03,-3.782618887070864858e-03,-8.793820782111035683e+00
2.009433713324156664e-04,2.403256953124996344e-03,-8.791740234815396349e+00
1.721627745700057572e-03,8.074643612115805363e-03,-8.796563797227994641e+00
-2.282189480347882136e-03,7.613220495103523687e-03,-8.792397372073125439e+00
